id,text,createTime,authorMeta.id,authorMeta.secUid,authorMeta.name,authorMeta.nickName,authorMeta.verified,authorMeta.signature,authorMeta.avatar,musicMeta.musicId,musicMeta.musicName,musicMeta.musicAuthor,musicMeta.musicOriginal,musicMeta.playUrl,musicMeta.coverThumb,musicMeta.coverMedium,musicMeta.coverLarge,covers.default,covers.origin,covers.dynamic,webVideoUrl,videoUrl,videoUrlNoWaterMark,videoMeta.height,videoMeta.width,videoMeta.duration,diggCount,shareCount,playCount,commentCount
6896497936558002e3,"Stiekem met je DS onder je kussen, dat waren nog is tijden #fyp #fa2gang #kaaskomkommer #diorsauvage #jp #hertje",1605716055,276211819197976580,MS4wLjABAAAAt9mUMseujIa66CArTJQQljHT09nOtgR16D2Glxa6wKMzGamuuKu14DZkUCDitKXr,zopepijn,zopepijn,FALSE,"“Doe alsof dit een hele interessante bio is”

Email: pepijnvanpolanen@gmail.com",https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/71c2c511ce89ae68d9ca21da06c208ec.jpeg?x-expires=1608649200&x-signature=tDEFFSV0F5EU0INPIwUXF0rOrJg%3D,6896497953863666e3,origineel geluid,zopepijn,TRUE,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6896497913149541122.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/71c2c511ce89ae68d9ca21da06c208ec.jpeg?x-expires=1608649200&x-signature=lTiffBm6%2Frf9595%2BVe2UafJybT8%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/71c2c511ce89ae68d9ca21da06c208ec.jpeg?x-expires=1608649200&x-signature=KdCLYWyTlnO7r%2Fce%2BRHmHvSiPRU%3D,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/71c2c511ce89ae68d9ca21da06c208ec.jpeg?x-expires=1608649200&x-signature=tDEFFSV0F5EU0INPIwUXF0rOrJg%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/cab3a1a3fa77428fa90e1320f8cf7fc2_1605716056?x-expires=1608584400&x-signature=VbxI0FEngUQL%2Fi7%2F5PslcWX2mUQ%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/fe15bf02003741959283f795b5ac1966_1605716057?x-expires=1608584400&x-signature=hT%2FrimBPq6OzDm5XmDCVvPjFBHw%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/63e1d2beaf82473f8e49719da1a54287_1605716058?x-expires=1608584400&x-signature=q%2F7Ytldsf8ygIBTSOPQz68b0Wzc%3D,https://www.tiktok.com/@zopepijn/video/6896497936558001410,https://v77.tiktokcdn.com/4328abdd1b90a0f825373e004ce76c45/5fe11a86/video/tos/alisg/tos-alisg-pve-0037c001/371282262bf64b2e8cf402065f65dbba/?a=1233&br=1990&bt=995&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3N1OjU4Z3RueDMzNzczM0ApOzNkNjRnPGUzNzY4Mzg5OGcxaGtqbWdzY25fLS0uMTRzc2EzM2FfMTMxLTItLTZgMDU6Yw%3D%3D&vl=&vr=,NA,1024,576,24,35600,1247,360800,419
687879695465089e4,"AMANE,AMANE 😗✌️#edit #anime #hanakokun #tsukasa #wap #charlie #animeedit #fyp #no #viral #xyzbca #wap #hanakokun #tsukasa #wap #tsukasa #hanakokun",1601594727,6865045407462869e3,MS4wLjABAAAAO1C6dhMZ1bkSZtP3unN9IQ7lJChGMt5u3w39-PIGwwXMmenKLwcXwMIjKtYtAJm7,milkteaedits_,🚙🍦,FALSE,ª,https://p16-sign-sg.tiktokcdn.com/tos-maliva-avt-0068/bd9dbcd9a5f7a4121900337e7415100e~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=QZLdabc5lTKkOshbk%2FJxn7ZThBQ%3D,6878796914276814e3,sonido original,🚙🍦,TRUE,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6878796811973184258.mp3,https://p16-sign-sg.tiktokcdn.com/tos-maliva-avt-0068/bd9dbcd9a5f7a4121900337e7415100e~c5_100x100.jpeg?x-expires=1608649200&x-signature=AUKRxIKrBtEUDIO5nZpyUS9%2FPZs%3D,https://p16-sign-sg.tiktokcdn.com/tos-maliva-avt-0068/bd9dbcd9a5f7a4121900337e7415100e~c5_720x720.jpeg?x-expires=1608649200&x-signature=38nzILUL22QofBxbH39un2qw74U%3D,https://p16-sign-sg.tiktokcdn.com/tos-maliva-avt-0068/bd9dbcd9a5f7a4121900337e7415100e~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=QZLdabc5lTKkOshbk%2FJxn7ZThBQ%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/5e71e725684b49f7a13f7201b1c46fff?x-expires=1608584400&x-signature=fHquu879AUqIv%2BjNKYY7tpgs07w%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/13623a4e2ba44f809d6ac71918ea1afa_1601594730?x-expires=1608584400&x-signature=9OBdDIo%2Bh7ylYw6f2MwMzMGtIqA%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/2488618d37ef48669c70c8aae3d0bb4e_1601594731?x-expires=1608584400&x-signature=Uvo9SYE6Hq7iQXR2EmKKQf0%2BESo%3D,https://www.tiktok.com/@milkteaedits_/video/6878796954650889473,https://v77.tiktokcdn.com/7a1ddfe78331aeb6ef7e31a05e32772c/5fe11a85/video/tos/alisg/tos-alisg-pve-0037c001/e03c6545c5344581bb166069652ed539/?a=1233&br=994&bt=497&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anNoNztsOGk5dzMzNjczM0ApZWk8ZTM4Ojw0N2U7ZDxlOGc1ZDU1Z202Xm9fLS0vMTRzczAzYC0wMDZiNV5iNF41YGM6Yw%3D%3D&vl=&vr=,NA,1248,576,23,43400,539,152400,702
687859086796838e4,EN GEEN SNOEP KOPEN! #mama #moeders #moeder #pinpas #boodschap #voorjou #foryou #fyp #foryoulage #appie #makraak,1601546741,6845683339211539e3,MS4wLjABAAAAJikGSRug8iJg80g74jpxD_VbNctvt0SX-qM_f2u0Acqni_IJUGOzp9dQM3JvYDhW,jipcraque,Jip Kraak,FALSE,"Ik vertel verhalen. 
Jipkraak98@gmail.com",https://p16-sign-sg.tiktokcdn.com/tos-maliva-avt-0068/ef88f0ca5421e4c57aad09d91bb9e516~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=%2B2oNMFJMCr7tQLoevIg5EBBbJ3w%3D,6752513449697218e3,Classical Music,Classical Music,FALSE,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/ea66fa0925e62cdcbdfbecdd7e30d636.m4a,https://p77-sg.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/a9cc842607864ee2b9f01a3afe10232d.jpeg,https://p77-sg.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/a9cc842607864ee2b9f01a3afe10232d.jpeg,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/a9cc842607864ee2b9f01a3afe10232d.jpeg,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/433dd1c034c44cafa243857cfeaef3ed_1601546745?x-expires=1608584400&x-signature=tA9ZgkwS5oL2huZaA0n4SGPDV2U%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/f1124fa4ec734aaebeb59142c7fb3799_1601546743?x-expires=1608584400&x-signature=cFDoTRFwLp3%2FckXXawIUbV7NVok%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/64f9c6b682894800a8629c98d552a072_1601546745?x-expires=1608584400&x-signature=5vPgi%2BIsF5KpSOFbfuZxWih6LcI%3D,https://www.tiktok.com/@jipcraque/video/6878590867968380162,https://v77.tiktokcdn.com/00a92671a9f8667aa86f1343dec0d365/5fe11a8f/video/tos/alisg/tos-alisg-pve-0037c001/5415e6e376084f4ea50383ac1087f483/?a=1233&br=2492&bt=1246&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anZvN2dleHR0dzMzNjczM0ApMzwzaDszaGVpN2doPGY8OWcuM2lrLW0tZ25fLS0vMTRzczMtYGFfYF9gL2BhLzMyYmM6Yw%3D%3D&vl=&vr=,NA,1024,576,33,33000,80,327900,156
6882735576160783e3,Antwoorden aan @vannieeijken Wist jij alles al🚔⁉️ #politie #amsterdam #politieamsterdam #fyp #foryou #policecar #dreamjobcheck #learnontiktok #cops,1602511756,675091760571012e4,MS4wLjABAAAAyHDS5RtC5qb4zwefksRWc8PtGot5zxKaIytw2dONlJV0ofD5kj68KXnW7akVMJN8,politieamsterdam,Politie Amsterdam,FALSE,"Jeugdagent Kim
Word jij mijn toekomstige collega❓ 
🚔❌❌❌🚔",https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1665204914944005~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=%2F0D1RN9Zb2rMaJ%2BxOW8rQzJKOdk%3D,6882735594590555e3,original sound,Politie Amsterdam,TRUE,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6882735551305321218.mp3,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1665204914944005~c5_100x100.jpeg?x-expires=1608649200&x-signature=kZCrtZP8h4poNkPVGowwXxe4Erk%3D,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1665204914944005~c5_720x720.jpeg?x-expires=1608649200&x-signature=AfwuUOUm0xnpMgfffSKIfpSJ3hA%3D,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1665204914944005~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=%2F0D1RN9Zb2rMaJ%2BxOW8rQzJKOdk%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/f04e6311d61e4c9fa3613c29878e73b3?x-expires=1608584400&x-signature=%2B4CdO0%2BZ%2B%2FgZBxfxa9nwAnfwD18%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c24aff6e3a2648909678f1edf4c4f81d_1602511760?x-expires=1608584400&x-signature=gS9UWLdT%2BgXMKi58p3PKyPvc9Y4%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/fcef0a540b4d46c6b69b05746bedfa0a_1602511761?x-expires=1608584400&x-signature=aqFQCa%2F2OtH5cC1nvVF7qhtoZyA%3D,https://www.tiktok.com/@politieamsterdam/video/6882735576160783617,https://v77.tiktokcdn.com/f3c9bbbb4ae17294662bba58d6051391/5fe11aa6/video/tos/alisg/tos-alisg-pve-0037c001/72f1832463d0428fa9830b95bc9a317a/?a=1233&br=2630&bt=1315&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M29sNTV0a3U5eDMzOjczM0ApNWU3OjU5M2Q6N2Y8Nzc7NGdfMWdwbmdeMi9fLS0wMTRzc19iXl9iYzVgMDUwLjU2Yl86Yw%3D%3D&vl=&vr=,NA,1024,576,56,48300,559,747400,1252
687980968655253e4,#team07 #gym #elsa #11 #tiktok #foryou #oneday #onemillonaudition #fallow @shashini820 @sehanimaleesha @_viden_run_ @lakiya25 @sada_gril,1601830519,6770900771947218e3,MS4wLjABAAAAaLUph1H_LcHVsJGIBHWa9rP-0tZpiLdwJCNGFPxuyGpauZylSvTS-d7GU1qeV2uP,_s_h_a_m_o_o_,king shamma,FALSE,,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tiktok-obj/1885119fea1b6a9ec49803460e0364f8.jpeg?x-expires=1608649200&x-signature=UObokZBzu7rhJi7bf4aI6RXcraY%3D,6872750165535591e3,original sound,I N D E E R A,TRUE,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6872750136033086210.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tiktok-obj/97df8b2d0e1f0417aff08de62e36c368.jpeg?x-expires=1608649200&x-signature=iMSU5VVEG4JzJeRNr3P32oFv2vY%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tiktok-obj/97df8b2d0e1f0417aff08de62e36c368.jpeg?x-expires=1608649200&x-signature=OTXJV6ExmcEjYi55LpKwrApmZoU%3D,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tiktok-obj/97df8b2d0e1f0417aff08de62e36c368.jpeg?x-expires=1608649200&x-signature=YLqm52nq7a3Az3hvnMM6Y%2FqaZqw%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/0ae040bdc10743d18cd3a8bf846918b6_1601830522?x-expires=1608584400&x-signature=xhlcKGOTst0P8ygyys4%2B8FvaLOY%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/298f7b8d020146ffa84d04cf89500898_1601830523?x-expires=1608584400&x-signature=tydL2I3U1wenIPkzi3NIHDAaLUs%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/1bfa7b1d650440979ad5a52bb19a48a2_1601830522?x-expires=1608584400&x-signature=q2adsxm3%2BCSj4lqkPbdeN1kvbg0%3D,https://www.tiktok.com/@_s_h_a_m_o_o_/video/6879809686552530178,https://v77.tiktokcdn.com/97b4084271ff4ce8d664f635f7ce6ee4/5fe11a75/video/tos/alisg/tos-alisg-pve-0037c001/d84558d561d8478ba6a488eff9055395/?a=1233&br=2114&bt=1057&cd=0%7C0%7C0&cr=0&cs=0&dr=0&ds=2&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=am42aGR1anV5dzMzZjczM0ApNDs1OWc8OjtlNzQ8ODw3Zmc0Z3JmY2lrcHBfLS1iMTRzc2A0LS8wYjMzNDMxX14uXy46Yw%3D%3D&vl=&vr=,NA,640,480,7,12000,269,170500,942
6904066579655397e3,#faloow #emyemeralda #foryou habar nu am ce mi-o venit aici 🤫🤣🤣🤣🤣🤣,1607478269,670327847348909e4,MS4wLjABAAAAKQI6JK70pjaqlEfw-PQqyHw94F_fdyjmldhJYs2FPDEhPY_epL9EJeTKIxZIOSmd,esmyesmeralda8,femeie 🧠 directă ❤🤝👑👑,FALSE,"măritată  de 9 ani 👨‍👩‍👧am o fetita 👸
îți mulțumesc pentru aprecieri 🙏🥰💖",https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/1e2f70f845d920914f19b798c1738889.jpeg?x-expires=1608649200&x-signature=gZse5dMt97E4%2FxiOqJrONVoFBnE%3D,6904066522478676e3,sunet original,femeie 🧠 directă ❤🤝👑👑,TRUE,https://sf16-sg.tiktokcdn.com/obj/tiktok-obj/6904066458955827969.mp3,https://p16-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/1e2f70f845d920914f19b798c1738889.jpeg?x-expires=1608649200&x-signature=x8m%2FPrzhxzElkeICoXLj%2F2kEgfw%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/1e2f70f845d920914f19b798c1738889.jpeg?x-expires=1608649200&x-signature=s5mZ99ZTCEvBPoCXPv9NuW%2BgHAA%3D,https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/1e2f70f845d920914f19b798c1738889.jpeg?x-expires=1608649200&x-signature=gZse5dMt97E4%2FxiOqJrONVoFBnE%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/c13306dfc59d4416856f79288a51042b?x-expires=1608584400&x-signature=biIPe%2FQ%2B1DaSWFZFZG23oIhcb88%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/dc91a5dbf7ba47ff8b790b22ce22c28a_1607478271?x-expires=1608584400&x-signature=GYiVOQ7ImRe8qWOmCxm3XyKE%2BvU%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/b0966c02561d4a28836f55e1552eb867_1607478271?x-expires=1608584400&x-signature=F2EGmTZkNjlSKn5I5LRAsGCPVgw%3D,https://www.tiktok.com/@esmyesmeralda8/video/6904066579655396610,https://v77.tiktokcdn.com/6d6eaf359611b89610d2ccadc937a004/5fe11a7d/video/tos/alisg/tos-alisg-pve-0037c001/d31f4bd5e939430eabc1a3760b3cb7a4/?a=1233&br=3540&bt=1770&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=MztseHk7aHY1eTMzNTczM0ApZTQ3NGk1NTxmNzU6OGZpM2dgcS8zYHNzazVfLS02MTRzc2MvMGAvLTNhLzNgLmMtXi86Yw%3D%3D&vl=&vr=,NA,1024,576,15,2698,134,48600,185
6905139893425475e3,طبعا بكري قرر يصلي واخيرا 😎  ياجماعة انا واقع في حالة حب معكم كليلاتكووون دخيل قلبكم😍#foryou #اكسبلورر,1607728171,6774158772455621e3,MS4wLjABAAAARXFxChYOZcs4dq0hMPOGCF_e-CdgFAlkPSopZyacCJD0YXZYsQORAN_oPjypxikQ,mo.rab,mo.rab,FALSE,"من الشام عايش بهولندا🇳🇱 
لك يأبرني ربكم شو بحبكم 🥰
ماشاء الله تبارك الله❤️",https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1655180413374470~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=rY%2F8q5qAM7XlZke35K42A89FVvY%3D,6905139813456956e3,original sound,mo.rab,TRUE,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6905139695638956801.mp3,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1655180413374470~c5_100x100.jpeg?x-expires=1608649200&x-signature=gIXYsmOmkapXHYXTN72Ny%2BhJsw0%3D,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1655180413374470~c5_720x720.jpeg?x-expires=1608649200&x-signature=QufjrRej9WOGFnvTJb00UosCyig%3D,https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1655180413374470~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=rY%2F8q5qAM7XlZke35K42A89FVvY%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/479d664a692d4dc2927a937bcf530186?x-expires=1608584400&x-signature=i8LmpxaZEkI6KkY2pIMF6wEog%2Bc%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/8426585455ae4b9f9842494e9bf60272_1607728173?x-expires=1608584400&x-signature=ifBc4lNr8MWFTpYJNhoFMOw6Ej8%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/e096c6706405424b9885390f245bd08c_1607728173?x-expires=1608584400&x-signature=7UALR4wtxBoo%2F3nkaWzBFSSsSW0%3D,https://www.tiktok.com/@mo.rab/video/6905139893425474818,https://v77.tiktokcdn.com/ac1c82c38f8fc8610954ab1de5d5f512/5fe11a7d/video/tos/alisg/tos-alisg-pve-0037c001/c4c77b526b92417da69d96addc1fbced/?a=1233&br=2204&bt=1102&cd=0%7C0%7C0&cr=0&cs=0&dr=0&ds=2&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anRzOzxxaDx5eTMzaDczM0ApNzwzNTs7OTw6NzZoOTs8OWdqNjVxZmRxbDZfLS01MTRzc2MvMmEwLi5jYzYzNDRjYjA6Yw%3D%3D&vl=&vr=,NA,848,480,15,3373,27,38500,121
6888341759622009e3,#fyp #foryoupage #mycostume #chocolate #birthday #viral #asosdaytofright #fypシ #xyzbca #cake #idontlikeit #trending #trend #ilikeyacutg,1603817047,68259184932314e5,MS4wLjABAAAAKjCjs5_bdYby5hApNdAFjHv_rGNhlYYX668VYrtRcVBEYeCMpXHAgL9bgkbdzBeP,blondecol,blondecol,FALSE,"THE CG😎
Mother of @Mr_0bvious
10K???
“Always hold your head up high”",https://p16-sign-sg.tiktokcdn.com/musically-maliva-obj/1666485980096517~c5_1080x1080.jpeg?x-expires=1608649200&x-signature=mHqZJZ4nOeYvvq%2FrEn%2Byh0VGbFA%3D,68868603796501e5,original sound,Lisa Smith,TRUE,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/6886860343159622402.mp3,https://p58-sign-sg.tiktokcdn.com/aweme/100x100/tos-alisg-avt-0068/a214d35c860ebdbbcc9f32aecae4cf0a.jpeg?x-expires=1608649200&x-signature=gOB22VeEemis%2FKIaibpJXX9PJl8%3D,https://p16-sign-sg.tiktokcdn.com/aweme/720x720/tos-alisg-avt-0068/a214d35c860ebdbbcc9f32aecae4cf0a.jpeg?x-expires=1608649200&x-signature=DIXNd%2F3GnSHxrRJ25UhKiXJb5m0%3D,https://p77-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/a214d35c860ebdbbcc9f32aecae4cf0a.jpeg?x-expires=1608649200&x-signature=0FFRDsFU47Rxt53bpp%2B7lZRnWyY%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/8a7d05c682ed4326ae984acd250ca1b3_1603817049?x-expires=1608584400&x-signature=wM1mzqaeT8%2BQOKpGiW2%2F2Ger5bA%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/0245dbe4eb8247fea84e194eb881d6de_1603817049?x-expires=1608584400&x-signature=F0zJQOq8g7WGjkkoUKDvqkNWCqk%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/74dbe5e74055425487895d555eacfee4_1603817049?x-expires=1608584400&x-signature=82l3OWbaI3gfWWIeHq5skyINK3w%3D,https://www.tiktok.com/@blondecol/video/6888341759622008066,https://v77.tiktokcdn.com/d240fa73d54515124874b70c220960df/5fe11a76/video/tos/alisg/tos-alisg-pve-0037c001/d4960505d6684b95b12224251e1fad75/?a=1233&br=2742&bt=1371&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=M3NldDl0a203eDMzOTczM0ApPDUzNDQ4PGU6Nzw2PGU7ZWcuamJsbmcvcGBfLS02MTRzczQyNjAxLzBiMjM0NmAvMl86Yw%3D%3D&vl=&vr=,NA,1024,576,8,1090,7,10100,50
6883948403730993e3,#horadearrasar,1602794140,6879394493502834e3,MS4wLjABAAAA0ZcpckWLxnwirMuZ2PXp3n1a3yBOjDdeC4f0CmjFRIyjzss0pu88EmiS8ZpZjQhW,alessandrocatende0,Alessandro Catende,FALSE,Deus abençoe,https://p77-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/f3167097147973a4aa36d2d07bbc8f1b.jpeg?x-expires=1608649200&x-signature=m32PmYqmANlZ9qqwftdLiD0qpUY%3D,6826681667696986e3,Marcas da Vida,Pr. Lucas,FALSE,https://sf77-sg.tiktokcdn.com/obj/tiktok-obj/d1edf60057ad66dbb6cd433cc5421176.m4a,https://p77-sg.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/8c72f9f4f7184a77ab87cac94ef24b84.jpeg,https://p77-sg.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/8c72f9f4f7184a77ab87cac94ef24b84.jpeg,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/8c72f9f4f7184a77ab87cac94ef24b84.jpeg,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/bbe1213c8d6d41ac87780bf72eef4082?x-expires=1608584400&x-signature=CUsnHStm4lmov5D%2FgHECJ1Lb47o%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/4193d931b6d8404e828635e979eb461b_1602794143?x-expires=1608584400&x-signature=tBNBOGytvetMnyJ9qK%2B%2FeRmYLrw%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/3b7f9ad80e114cec979a3912d5c53be1_1602794144?x-expires=1608584400&x-signature=edLaoN1J1paYScGQURddqd3QIb0%3D,https://www.tiktok.com/@alessandrocatende0/video/6883948403730992386,https://v77.tiktokcdn.com/62513c077ef0b41f82b28cdb3ee0cba8/5fe11a7b/video/tos/alisg/tos-alisg-pve-0037c001/1843c99754974884880e4442cb04f2ad/?a=1233&br=2226&bt=1113&cd=0%7C0%7C1&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=ajZmN2dlbzVleDMzaTczM0ApNTw0NjplZDs8N2Y7NjM5N2dvamQ1XjRrMjFfLS0uMTRzczRhYTMwNTVeYjJeYzExX2M6Yw%3D%3D&vl=&vr=,NA,1024,576,13,9950,2014,133100,52
6876130849683771e3,කොල්ලෝ 2🔞👊 අපිට සද්දේ දාලා උන් දෙන්නාට රිටන් එක දෙන්න ඔං👊😎 ගියා ......මුන් දෙන්නා පාරේ මැද්දේ කියහන්කෝ ....💥💥💥,1600973974,6775107892897138e3,MS4wLjABAAAAjKx2Ku0tF1vyZpwUMNZeC-tRsY9z5wCo_A29Jg59GIcdq_db6fovlqKalsucNdd-,anukperera3,ANU.. .❤,FALSE,"අපිට ලයික් °නැ ••😂😂💔
      ❤අහෝ දුකකි••• ...😅《
  ❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤",https://p16-sign-sg.tiktokcdn.com/aweme/1080x1080/tos-alisg-avt-0068/165dbc46aa6ed9e4a62bafdd8341b7d9.jpeg?x-expires=1608649200&x-signature=whNjmbUnvsr0L3Xik2R%2FOErs1eM%3D,6804954983012764e3,Sins,Deniro Farrar,FALSE,,https://p77-sg.tiktokcdn.com/aweme/100x100/tos-alisg-i-0000/b1c86a840849458593df775d1804a318.jpeg,https://p77-sg.tiktokcdn.com/aweme/200x200/tos-alisg-i-0000/b1c86a840849458593df775d1804a318.jpeg,https://p77-sg.tiktokcdn.com/aweme/720x720/tos-alisg-i-0000/b1c86a840849458593df775d1804a318.jpeg,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/8f2bcb3bfee843f1af0ec0e7ed99cad9?x-expires=1608584400&x-signature=QExmM1i53hZDMB1T67bVaK1mXho%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/a6c687c3ed824750a504d600997841ec_1600973976?x-expires=1608584400&x-signature=mROUEGLFO5EoXQy%2BWBVB03mG%2Fd0%3D,https://p16-sign-sg.tiktokcdn.com/obj/tos-alisg-p-0037/499ad1fd140a4222b73bd860e81177e7_1600973976?x-expires=1608584400&x-signature=pcHckgyDmAtlOFwL%2BVgKkviwCg8%3D,https://www.tiktok.com/@anukperera3/video/6876130849683770625,https://v77.tiktokcdn.com/bb017f4c52de10e708538eb092f8d774/5fe11a7f/video/tos/alisg/tos-alisg-pve-0037c001/d159799eab79443b9f5aabacb481e821/?a=1233&br=2392&bt=1196&cd=0%7C0%7C0&cr=0&cs=0&dr=0&ds=1&er=&l=2020122115580501019021920736122044&lr=tiktok_m&mime_type=video_mp4&qs=0&rc=anJzNTY1dm5odzMzODczM0ApaTY6Nzk1aGU2Nzk5aDo7PGcwbl5xMGM0bGpfLS0zMTRzczBfXy5gMDU0Ni00LS5jXzM6Yw%3D%3D&vl=&vr=,NA,352,640,17,2992,0,61300,27
